Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2007-01-02,3.8227,3.8306,3.8184,3.823
2007-01-03,3.8267,3.831,3.8195,3.8264
2007-01-04,3.8365,3.8863,3.834,3.8855
2007-01-05,3.8907,3.9069,3.8608,3.8848
2007-01-08,3.8784,3.8852,3.8566,3.8642
2007-01-09,3.8527,3.8754,3.8519,3.8731
2007-01-10,3.8897,3.9097,3.8774,3.8811
2007-01-11,3.8747,3.8793,3.8611,3.8631
2007-01-12,3.8731,3.8777,3.8606,3.875
2007-01-15,3.8646,3.8734,3.862,3.8686
2007-01-16,3.8671,3.88,3.8659,3.8754
2007-01-17,3.8885,3.8975,3.8793,3.8873
2007-01-18,3.8824,3.8836,3.8541,3.8586
2007-01-19,3.846,3.8541,3.8391,3.848
2007-01-22,3.8489,3.8506,3.8354,3.8449
2007-01-23,3.8543,3.8825,3.8475,3.8795
2007-01-24,3.883,3.8912,3.8706,3.8738
2007-01-25,3.8786,3.9185,3.8695,3.9143
2007-01-26,3.9401,3.9421,3.9095,3.9182
2007-01-29,3.9131,3.9352,3.9099,3.9331
2007-01-30,3.9246,3.94,3.924,3.9276
2007-01-31,3.9248,3.9317,3.9053,3.912
2007-02-01,3.9003,3.9022,3.8854,3.9022
2007-02-02,3.8942,3.9072,3.8907,3.9049
2007-02-05,3.8959,3.9021,3.8659,3.8675
2007-02-06,3.8558,3.8742,3.855,3.8688
2007-02-07,3.8698,3.8714,3.8552,3.868
2007-02-08,3.8678,3.8879,3.867,3.8871
2007-02-09,3.8814,3.8943,3.8755,3.8924
2007-02-12,3.8961,3.9236,3.8895,3.9202
2007-02-13,3.9176,3.9196,3.9029,3.9153
2007-02-14,3.9031,3.9128,3.8927,3.9025
2007-02-15,3.8924,3.9123,3.8871,3.9097
2007-02-16,3.9082,3.9084,3.8971,3.8991
2007-02-19,3.8939,3.9004,3.8857,3.8921
2007-02-20,3.8887,3.892,3.8808,3.8893
2007-02-21,3.8901,3.8939,3.8807,3.8816
2007-02-22,3.8794,3.8813,3.8718,3.8805
2007-02-23,3.8823,3.8835,3.8723,3.88
2007-02-26,3.8806,3.8993,3.8764,3.8934
2007-02-27,3.907,3.9181,3.8992,3.904
2007-02-28,3.9235,3.9269,3.9123,3.9231
2007-03-01,3.9093,3.9236,3.8972,3.8986
2007-03-02,3.8963,3.9073,3.8904,3.8987
2007-03-05,3.9231,3.9256,3.9016,3.9077
2007-03-06,3.9014,3.9055,3.894,3.8992
2007-03-07,3.8967,3.9036,3.8892,3.8951
2007-03-08,3.8916,3.8952,3.8613,3.8757
2007-03-09,3.8764,3.8869,3.8621,3.8755
2007-03-12,3.8644,3.8821,3.8622,3.8762
2007-03-13,3.8745,3.8944,3.8735,3.8916
2007-03-14,3.9088,3.9115,3.8939,3.8945
2007-03-15,3.8872,3.8999,3.8838,3.8906
2007-03-16,3.8976,3.9071,3.8823,3.8949
2007-03-19,3.8639,3.8779,3.8619,3.8639
2007-03-20,3.8673,3.8771,3.8624,3.8712
2007-03-21,3.8734,3.8759,3.8665,3.8682
2007-03-22,3.8671,3.872,3.8632,3.8668
2007-03-23,3.8673,3.8767,3.8658,3.8673
2007-03-26,3.869,3.8747,3.865,3.8707
2007-03-27,3.8705,3.8747,3.8658,3.8678
2007-03-28,3.8757,3.8889,3.8731,3.8833
2007-03-29,3.8804,3.8834,3.863,3.8687
2007-03-30,3.8645,3.8704,3.854,3.8601
2007-04-02,3.8603,3.8637,3.8486,3.8523
2007-04-03,3.8536,3.8545,3.8428,3.8448
2007-04-04,3.8436,3.8529,3.8431,3.8449
2007-04-05,3.8459,3.8487,3.832,3.833
2007-04-10,3.8382,3.8447,3.8323,3.8325
2007-04-11,3.8365,3.8365,3.8216,3.8279
2007-04-12,3.8291,3.8362,3.8287,3.8343
2007-04-13,3.8361,3.8436,3.8211,3.8236
2007-04-16,3.8288,3.8296,3.8144,3.816
2007-04-17,3.8165,3.8232,3.8023,3.804
2007-04-18,3.8051,3.8104,3.8007,3.8085
2007-04-19,3.816,3.8187,3.807,3.814
2007-04-20,3.8053,3.8053,3.7814,3.7831
2007-04-23,3.7858,3.7875,3.7741,3.782
2007-04-24,3.7847,3.7925,3.7826,3.7862
2007-04-25,3.7806,3.7873,3.7668,3.771
2007-04-26,3.7741,3.7757,3.7654,3.7732
2007-04-27,3.7792,3.7833,3.768,3.7686
2007-04-30,3.785,3.7904,3.7768,3.7888
2007-05-02,3.7746,3.7762,3.7582,3.7596
2007-05-04,3.7528,3.7528,3.735,3.7398
2007-05-07,3.745,3.7481,3.7381,3.7449
2007-05-08,3.7452,3.7579,3.7419,3.7551
2007-05-09,3.7495,3.763,3.7438,3.7443
2007-05-10,3.7415,3.7689,3.7401,3.7652
2007-05-11,3.7755,3.7866,3.7516,3.7558
2007-05-14,3.7598,3.7665,3.7561,3.7648
2007-05-15,3.7644,3.7848,3.7633,3.7816
2007-05-16,3.7754,3.7992,3.772,3.7948
2007-05-17,3.7928,3.7959,3.7793,3.7831
2007-05-18,3.791,3.7934,3.7832,3.7853
2007-05-21,3.7809,3.7834,3.7664,3.7762
2007-05-22,3.7736,3.7872,3.7707,3.7827
2007-05-23,3.785,3.7996,3.7792,3.7829
2007-05-24,3.7902,3.8181,3.7867,3.8179
2007-05-25,3.8149,3.8189,3.8043,3.8078
2007-05-28,3.7963,3.8069,3.7959,3.801
2007-05-29,3.8059,3.8269,3.8054,3.8256
2007-05-30,3.8303,3.8359,3.8229,3.8243
2007-05-31,3.8155,3.8249,3.8091,3.816
2007-06-01,3.8095,3.8168,3.7962,3.7987
2007-06-04,3.7959,3.8041,3.7905,3.8033
2007-06-05,3.8008,3.8208,3.7999,3.8198
2007-06-06,3.8246,3.8341,3.8186,3.8306
2007-06-08,3.8433,3.8618,3.8274,3.8305
2007-06-11,3.8326,3.8399,3.83,3.8328
2007-06-12,3.8225,3.8362,3.8221,3.8299
2007-06-13,3.8399,3.8458,3.8184,3.8221
2007-06-14,3.8165,3.8271,3.8107,3.8181
2007-06-15,3.8144,3.8211,3.7905,3.796
2007-06-18,3.7949,3.8052,3.7938,3.8018
2007-06-19,3.8026,3.8077,3.7805,3.782
2007-06-20,3.78,3.7888,3.774,3.7815
2007-06-21,3.7961,3.798,3.7834,3.7879
2007-06-22,3.786,3.7877,3.7725,3.7771
2007-06-25,3.7855,3.7922,3.7816,3.7863
2007-06-26,3.7955,3.8054,3.7901,3.7958
2007-06-27,3.803,3.807,3.7748,3.782
2007-06-28,3.7738,3.7812,3.7608,3.7636
2007-06-29,3.765,3.7682,3.7534,3.7628
2007-07-02,3.7641,3.7655,3.7472,3.7503
2007-07-03,3.7509,3.7601,3.7468,3.7599
2007-07-04,3.7632,3.7647,3.7496,3.7504
2007-07-05,3.7531,3.7699,3.7517,3.7674
2007-07-06,3.7778,3.7784,3.7547,3.7561
2007-07-09,3.7554,3.756,3.7479,3.7526
2007-07-10,3.7672,3.7722,3.7582,3.7639
2007-07-11,3.7718,3.7808,3.7647,3.7665
2007-07-12,3.7591,3.7613,3.7479,3.7487
2007-07-13,3.7445,3.7554,3.7398,3.7548
2007-07-16,3.7527,3.7539,3.7434,3.7445
2007-07-17,3.7497,3.7533,3.7458,3.7482
2007-07-18,3.7504,3.7622,3.749,3.7565
2007-07-19,3.7533,3.7566,3.7478,3.7544
2007-07-20,3.754,3.768,3.7492,3.7624
2007-07-23,3.7618,3.7675,3.7558,3.7598
2007-07-24,3.7601,3.7778,3.7554,3.7764
2007-07-25,3.7854,3.7981,3.7821,3.7942
2007-07-26,3.7918,3.821,3.7903,3.8087
2007-07-27,3.8221,3.8272,3.7942,3.8011
2007-07-30,3.7986,3.8136,3.7843,3.7896
2007-07-31,3.7809,3.792,3.7798,3.7884
2007-08-01,3.8087,3.8127,3.7892,3.7953
2007-08-02,3.7925,3.7966,3.7834,3.7892
2007-08-03,3.7834,3.7949,3.7748,3.7891
2007-08-06,3.791,3.7947,3.783,3.7902
2007-08-07,3.7822,3.7888,3.7764,3.7855
2007-08-08,3.7816,3.7835,3.763,3.7644
2007-08-09,3.7634,3.7896,3.7606,3.7665
2007-08-10,3.7759,3.7847,3.7693,3.7718
2007-08-13,3.7661,3.7791,3.7634,3.7747
2007-08-14,3.7813,3.8046,3.7767,3.7987
2007-08-16,3.8349,3.8415,3.8205,3.8288
2007-08-17,3.8396,3.8512,3.8141,3.8274
2007-08-20,3.8234,3.8394,3.8208,3.8364
2007-08-21,3.839,3.8547,3.8389,3.8449
2007-08-22,3.8417,3.8436,3.8272,3.8348
2007-08-23,3.8262,3.8421,3.8202,3.8405
2007-08-24,3.8388,3.8448,3.8279,3.832
2007-08-27,3.8243,3.8309,3.8205,3.8267
2007-08-28,3.8304,3.834,3.8257,3.8329
2007-08-29,3.837,3.8479,3.8282,3.8292
2007-08-30,3.8283,3.8309,3.8163,3.8187
2007-08-31,3.8159,3.8294,3.8118,3.8259
2007-09-03,3.8214,3.8239,3.8066,3.8084
2007-09-04,3.8186,3.8277,3.8178,3.8207
2007-09-05,3.8229,3.825,3.8154,3.8232
2007-09-06,3.8225,3.8236,3.8117,3.8129
2007-09-07,3.8055,3.8191,3.8031,3.8164
2007-09-10,3.8145,3.8172,3.7869,3.8004
2007-09-11,3.7948,3.7958,3.7721,3.7732
2007-09-12,3.771,3.7808,3.7692,3.773
2007-09-13,3.7714,3.7848,3.7685,3.7767
2007-09-14,3.7809,3.7922,3.7736,3.7748
2007-09-17,3.7722,3.7886,3.7715,3.7829
2007-09-18,3.789,3.7892,3.7749,3.7752
2007-09-19,3.7679,3.7748,3.7637,3.7665
2007-09-20,3.77,3.7711,3.7646,3.7671
2007-09-21,3.7686,3.771,3.7562,3.7568
2007-09-24,3.748,3.7646,3.7469,3.7565
2007-09-25,3.7681,3.7749,3.7624,3.7749
2007-09-26,3.7681,3.7813,3.7667,3.781
2007-09-27,3.7711,3.7794,3.7678,3.7776
2007-09-28,3.7788,3.7799,3.7654,3.7705
2007-10-01,3.7657,3.7707,3.761,3.7639
2007-10-02,3.7645,3.7741,3.7623,3.7704
2007-10-03,3.7685,3.7735,3.764,3.7689
2007-10-04,3.7735,3.7759,3.7615,3.766
2007-10-05,3.7657,3.7667,3.7544,3.7571
2007-10-08,3.7594,3.7598,3.7434,3.7499
2007-10-09,3.7515,3.7562,3.7424,3.744
2007-10-10,3.7441,3.7493,3.7408,3.7459
2007-10-11,3.7487,3.7522,3.7252,3.7275
2007-10-12,3.7309,3.7365,3.7189,3.7199
2007-10-15,3.716,3.7205,3.6993,3.7137
2007-10-16,3.7118,3.7242,3.7045,3.7123
2007-10-17,3.7157,3.7181,3.6979,3.7085
2007-10-18,3.6966,3.709,3.6821,3.6855
2007-10-19,3.6876,3.6915,3.6707,3.6903
2007-10-22,3.6843,3.6977,3.6469,3.6494
2007-10-23,3.6467,3.6651,3.6463,3.6642
2007-10-24,3.6647,3.6655,3.65,3.6569
2007-10-25,3.6483,3.6516,3.6241,3.6281
2007-10-26,3.6223,3.6322,3.6114,3.617
2007-10-29,3.6072,3.6282,3.6042,3.6215
2007-10-30,3.6253,3.6379,3.6244,3.6288
2007-10-31,3.6311,3.6526,3.6224,3.6279
2007-11-02,3.6421,3.6538,3.639,3.6445
2007-11-05,3.6465,3.6551,3.639,3.6412
2007-11-06,3.6414,3.6414,3.6265,3.6325
2007-11-07,3.6236,3.6506,3.6112,3.637
2007-11-08,3.6519,3.6525,3.6243,3.6274
2007-11-09,3.627,3.6438,3.6179,3.6402
2007-11-12,3.6436,3.6482,3.635,3.6411
2007-11-13,3.6373,3.6501,3.6348,3.6389
2007-11-14,3.6318,3.6532,3.6287,3.6487
2007-11-15,3.6428,3.6723,3.6402,3.6559
2007-11-16,3.6687,3.6809,3.6639,3.6756
2007-11-19,3.6536,3.6874,3.6536,3.6846
2007-11-20,3.6861,3.6902,3.6681,3.669
2007-11-21,3.6748,3.6925,3.6703,3.6881
2007-11-22,3.6858,3.6959,3.6776,3.6824
2007-11-23,3.6873,3.6974,3.6789,3.6823
2007-11-26,3.68,3.6905,3.6689,3.6905
2007-11-27,3.6873,3.6952,3.6765,3.678
2007-11-28,3.6693,3.6718,3.6368,3.6377
2007-11-29,3.6371,3.651,3.6358,3.6377
2007-11-30,3.6305,3.6351,3.6052,3.6119
2007-12-03,3.6099,3.6209,3.6063,3.6095
2007-12-04,3.6089,3.62,3.6046,3.612
2007-12-05,3.6043,3.6081,3.5828,3.5838
2007-12-06,3.5834,3.5859,3.5725,3.5807
2007-12-07,3.5812,3.5868,3.5726,3.5747
2007-12-10,3.5798,3.5812,3.5603,3.5664
2007-12-11,3.5673,3.5756,3.5658,3.5687
2007-12-12,3.5849,3.5866,3.5624,3.5706
2007-12-13,3.5688,3.6002,3.5686,3.6
2007-12-14,3.5919,3.6194,3.5898,3.6097
2007-12-17,3.6112,3.6261,3.6057,3.6223
2007-12-18,3.6168,3.621,3.6091,3.6141
2007-12-19,3.6148,3.6167,3.6087,3.612
2007-12-20,3.6139,3.6237,3.607,3.6137
2007-12-21,3.6165,3.6208,3.6126,3.6168
2007-12-27,3.6029,3.6156,3.6001,3.6047
2007-12-28,3.6014,3.6078,3.5956,3.5994
2008-01-02,3.593,3.615,3.5864,3.612
2008-01-03,3.6122,3.614,3.6005,3.6017
2008-01-04,3.5999,3.6092,3.5957,3.6016
2008-01-07,3.6027,3.6159,3.5965,3.6145
2008-01-08,3.6031,3.6031,3.5875,3.5935
2008-01-09,3.5864,3.6057,3.5819,3.6008
2008-01-10,3.5959,3.5982,3.5824,3.5865
2008-01-11,3.5813,3.5843,3.5766,3.5793
2008-01-14,3.5799,3.5866,3.5676,3.5713
2008-01-15,3.571,3.5793,3.569,3.578
2008-01-16,3.5838,3.6047,3.5813,3.5977
2008-01-17,3.5926,3.6028,3.5885,3.5985
2008-01-18,3.6122,3.6293,3.61,3.6249
2008-01-21,3.6328,3.6548,3.6319,3.6477
2008-01-22,3.6583,3.673,3.6187,3.6245
2008-01-23,3.6189,3.6421,3.6173,3.6332
2008-01-24,3.6213,3.6276,3.6074,3.6126
2008-01-25,3.609,3.6218,3.6046,3.6165
2008-01-28,3.6206,3.627,3.613,3.616
2008-01-29,3.6152,3.6256,3.6123,3.6228
2008-01-30,3.6217,3.63,3.6087,3.6129
2008-01-31,3.6084,3.6276,3.6037,3.605
2008-02-01,3.5992,3.6022,3.586,3.5904
2008-02-04,3.5756,3.5772,3.5555,3.5698
2008-02-05,3.5647,3.5912,3.5647,3.5899
2008-02-06,3.5962,3.6015,3.5825,3.5962
2008-02-07,3.6045,3.6289,3.5934,3.6081
2008-02-08,3.5999,3.6229,3.5999,3.6119
2008-02-11,3.6176,3.6277,3.609,3.6136
2008-02-12,3.6079,3.6143,3.5957,3.6029
2008-02-13,3.6052,3.609,3.5909,3.5987
2008-02-14,3.5874,3.5896,3.5782,3.5868
2008-02-15,3.5855,3.5961,3.5726,3.5738
2008-02-18,3.5748,3.5796,3.5705,3.575
2008-02-19,3.5695,3.5808,3.5657,3.5769
2008-02-20,3.5826,3.5902,3.5736,3.5754
2008-02-21,3.5724,3.5781,3.5629,3.5655
2008-02-22,3.5675,3.5766,3.5623,3.5678
2008-02-25,3.563,3.5657,3.5311,3.5336
2008-02-26,3.5311,3.5375,3.5253,3.5296
2008-02-27,3.534,3.5448,3.5147,3.5159
2008-02-28,3.5189,3.5247,3.5111,3.52
2008-02-29,3.5176,3.5357,3.5115,3.5125
2008-03-03,3.5319,3.5439,3.5171,3.5171
2008-03-04,3.5191,3.5351,3.514,3.5323
2008-03-05,3.5313,3.5329,3.521,3.5306
2008-03-06,3.5225,3.5579,3.5211,3.5536
2008-03-07,3.5672,3.5879,3.548,3.5584
2008-03-10,3.5701,3.572,3.5591,3.5677
2008-03-11,3.5592,3.5624,3.528,3.5427
2008-03-12,3.5328,3.5418,3.5225,3.5257
2008-03-13,3.5303,3.5527,3.5303,3.5379
2008-03-14,3.5358,3.5418,3.5231,3.5342
2008-03-17,3.5485,3.5615,3.5315,3.5411
2008-03-18,3.5336,3.5446,3.5252,3.5268
2008-03-19,3.5333,3.5412,3.5221,3.5345
2008-03-20,3.5421,3.5449,3.5237,3.5401
2008-03-25,3.5294,3.5344,3.5209,3.5256
2008-03-26,3.5244,3.5359,3.5218,3.5246
2008-03-27,3.5248,3.53,3.5161,3.5212
2008-03-28,3.5234,3.5287,3.5159,3.5175
2008-03-31,3.5182,3.5289,3.5134,3.5164
2008-04-01,3.5196,3.525,3.5002,3.5047
2008-04-02,3.5011,3.5023,3.4868,3.4881
2008-04-03,3.4877,3.489,3.4745,3.4764
2008-04-04,3.475,3.4823,3.4654,3.4711
2008-04-07,3.4679,3.4714,3.4518,3.4571
2008-04-08,3.4601,3.4697,3.4515,3.4542
2008-04-09,3.4579,3.4611,3.4471,3.4479
2008-04-10,3.4502,3.4523,3.4294,3.4305
2008-04-11,3.4281,3.4345,3.413,3.4314
2008-04-14,3.4351,3.4385,3.3987,3.4024
2008-04-15,3.404,3.4149,3.3988,3.4037
2008-04-16,3.4025,3.4255,3.3989,3.4201
2008-04-17,3.4115,3.4321,3.4101,3.4202
2008-04-18,3.4223,3.4332,3.4113,3.431
2008-04-21,3.4211,3.4264,3.4104,3.4118
2008-04-22,3.4156,3.4214,3.4062,3.4122
2008-04-23,3.4104,3.4178,3.4036,3.414
2008-04-24,3.4113,3.4218,3.4093,3.42
2008-04-25,3.4286,3.438,3.4227,3.4341
2008-04-28,3.4335,3.4434,3.4302,3.4359
2008-04-29,3.4352,3.4621,3.4342,3.458
2008-04-30,3.459,3.4604,3.446,3.4526
2008-05-05,3.4393,3.445,3.4358,3.4413
2008-05-06,3.4381,3.4411,3.4339,3.4358
2008-05-07,3.4379,3.4391,3.4064,3.4133
2008-05-08,3.4164,3.4247,3.4068,3.4071
2008-05-09,3.4108,3.4133,3.388,3.3896
2008-05-12,3.3927,3.3978,3.377,3.3774
2008-05-13,3.3794,3.3855,3.3772,3.3823
2008-05-14,3.3795,3.4025,3.3785,3.3925
2008-05-15,3.3934,3.4016,3.3884,3.39
2008-05-16,3.3909,3.3949,3.376,3.3781
2008-05-19,3.3764,3.3916,3.376,3.3819
2008-05-20,3.3857,3.3964,3.3757,3.379
2008-05-21,3.3842,3.4114,3.3802,3.4078
2008-05-23,3.4091,3.4141,3.395,3.4059
2008-05-26,3.4066,3.4072,3.3869,3.3892
2008-05-27,3.3904,3.4018,3.39,3.3975
2008-05-28,3.3983,3.4018,3.3882,3.3954
2008-05-29,3.3859,3.3881,3.3707,3.378
2008-05-30,3.3774,3.3811,3.3675,3.37
2008-06-02,3.3768,3.3851,3.3691,3.3814
2008-06-03,3.3781,3.3854,3.3618,3.3699
2008-06-04,3.3748,3.3812,3.3696,3.3741
2008-06-05,3.3767,3.3833,3.3679,3.3791
2008-06-06,3.3814,3.4031,3.3707,3.3999
2008-06-09,3.4018,3.4035,3.3741,3.3743
2008-06-10,3.378,3.39,3.3724,3.3798
2008-06-11,3.3783,3.3873,3.367,3.3833
2008-06-12,3.3825,3.4004,3.3806,3.3929
2008-06-13,3.3931,3.4014,3.3836,3.3893
2008-06-16,3.389,3.3905,3.3815,3.3837
2008-06-17,3.3839,3.3853,3.3734,3.3781
2008-06-18,3.3796,3.3815,3.3682,3.3709
2008-06-19,3.3726,3.3756,3.3643,3.3659
2008-06-20,3.3665,3.3719,3.3615,3.3657
2008-06-23,3.3525,3.3675,3.3517,3.3592
2008-06-24,3.36,3.3677,3.3572,3.3642
2008-06-25,3.365,3.3661,3.3504,3.3528
2008-06-26,3.3517,3.361,3.3497,3.3564
2008-06-27,3.3684,3.3728,3.3506,3.3516
2008-06-30,3.3565,3.357,3.3471,3.3506
2008-07-01,3.3507,3.3616,3.3464,3.3505
2008-07-02,3.352,3.358,3.3464,3.3472
2008-07-03,3.3517,3.3592,3.326,3.3285
2008-07-04,3.3318,3.3318,3.3091,3.3114
2008-07-07,3.3124,3.318,3.2992,3.3041
2008-07-08,3.3028,3.3067,3.2848,3.2876
2008-07-09,3.2861,3.2921,3.26,3.2736
2008-07-10,3.2745,3.2786,3.265,3.2721
2008-07-11,3.2672,3.2748,3.2537,3.2551
2008-07-14,3.2579,3.2609,3.2482,3.2511
2008-07-15,3.2516,3.2637,3.2372,3.239
2008-07-16,3.2395,3.2425,3.2101,3.2112
2008-07-17,3.2109,3.2314,3.2058,3.224
2008-07-18,3.2231,3.2287,3.2083,3.2111
2008-07-21,3.2141,3.228,3.2077,3.22
2008-07-22,3.2199,3.251,3.2187,3.2377
2008-07-23,3.2363,3.2693,3.2335,3.2552
2008-07-24,3.2559,3.2583,3.2141,3.2187
2008-07-25,3.2173,3.2185,3.2012,3.2038
2008-07-28,3.2031,3.2095,3.2016,3.204
2008-07-29,3.2046,3.2299,3.2024,3.2061
2008-07-30,3.2063,3.2207,3.2026,3.2028
2008-07-31,3.2052,3.2193,3.2009,3.2112
2008-08-01,3.2158,3.222,3.2025,3.2073
2008-08-04,3.209,3.2127,3.2039,3.2047
2008-08-05,3.2055,3.2261,3.2042,3.2216
2008-08-06,3.2151,3.2473,3.2127,3.2383
2008-08-07,3.2414,3.2503,3.2348,3.2436
2008-08-08,3.2543,3.2815,3.2537,3.2675
2008-08-11,3.2732,3.2815,3.256,3.2788
2008-08-12,3.2825,3.2867,3.2585,3.2682
2008-08-13,3.2658,3.3093,3.2601,3.3041
2008-08-14,3.303,3.3238,3.3005,3.323
2008-08-18,3.3282,3.3449,3.3076,3.3076
2008-08-19,3.3182,3.3359,3.3149,3.3167
2008-08-20,3.3207,3.3229,3.3043,3.3094
2008-08-21,3.3106,3.3214,3.2954,3.298
2008-08-22,3.2944,3.3118,3.2886,3.302
2008-08-25,3.3056,3.3135,3.2965,3.2986
2008-08-26,3.3059,3.3307,3.3049,3.321
2008-08-27,3.3187,3.3384,3.3187,3.3347
2008-08-28,3.3327,3.353,3.3324,3.3452
2008-08-29,3.3493,3.3626,3.325,3.3307
2008-09-01,3.3312,3.3483,3.3306,3.3425
2008-09-02,3.349,3.3636,3.3382,3.3463
2008-09-03,3.3535,3.3727,3.3498,3.3715
2008-09-04,3.3772,3.407,3.3652,3.3999
2008-09-05,3.406,3.4614,3.4049,3.459
2008-09-08,3.4168,3.4898,3.4015,3.48
2008-09-09,3.4824,3.4852,3.4455,3.457
2008-09-10,3.4731,3.477,3.3842,3.3945
2008-09-11,3.3837,3.4271,3.3834,3.3891
2008-09-12,3.3782,3.3925,3.3237,3.3299
2008-09-15,3.357,3.372,3.3243,3.3532
2008-09-16,3.373,3.422,3.3575,3.3613
2008-09-17,3.3174,3.3847,3.3173,3.3713
2008-09-18,3.3796,3.3798,3.3192,3.3431
2008-09-19,3.3241,3.3272,3.2764,3.2844
2008-09-22,3.2785,3.3046,3.2674,3.2901
2008-09-23,3.2945,3.3173,3.2819,3.3026
2008-09-24,3.303,3.3318,3.2923,3.331
2008-09-25,3.3304,3.3453,3.3213,3.3367
2008-09-26,3.327,3.37,3.327,3.3592
2008-09-29,3.3599,3.4078,3.3549,3.3817
2008-09-30,3.3951,3.4211,3.3816,3.3958
2008-10-01,3.3915,3.4037,3.3701,3.396
2008-10-02,3.3972,3.4288,3.3955,3.4184
2008-10-03,3.4273,3.4537,3.3853,3.3893
2008-10-06,3.4274,3.4743,3.4222,3.4678
2008-10-07,3.4448,3.4615,3.4019,3.4266
2008-10-08,3.4533,3.4993,3.4303,3.4905
2008-10-09,3.4468,3.5213,3.4084,3.5181
2008-10-10,3.599,3.6392,3.5282,3.5612
2008-10-13,3.5338,3.5594,3.5046,3.5416
2008-10-14,3.5107,3.5215,3.4196,3.4543
2008-10-15,3.4694,3.5405,3.4666,3.5223
2008-10-16,3.5991,3.6081,3.5246,3.5682
2008-10-17,3.5375,3.6059,3.5153,3.5167
2008-10-20,3.544,3.5914,3.5143,3.5666
2008-10-21,3.5657,3.6657,3.5651,3.6643
2008-10-22,3.697,3.8106,3.6818,3.7746
2008-10-23,3.7641,3.9819,3.7546,3.8404
2008-10-24,3.8817,3.9373,3.735,3.7861
2008-10-27,3.8067,3.8678,3.7633,3.8006
2008-10-28,3.8022,3.8084,3.6387,3.6856
2008-10-29,3.6414,3.6536,3.5355,3.5564
2008-10-30,3.5211,3.6258,3.4504,3.5929
2008-10-31,3.6063,3.6531,3.4854,3.5063
2008-11-03,3.5206,3.5864,3.4796,3.5246
2008-11-04,3.5253,3.5561,3.4928,3.5003
2008-11-05,3.5112,3.5343,3.4782,3.5304
2008-11-06,3.5203,3.6375,3.5102,3.6243
2008-11-07,3.6317,3.6906,3.5783,3.6423
2008-11-10,3.6227,3.7659,3.6019,3.7505
2008-11-12,3.7734,3.7816,3.7153,3.7621
2008-11-13,3.7609,3.7902,3.7188,3.7501
2008-11-14,3.6793,3.735,3.6715,3.6983
2008-11-17,3.7061,3.8004,3.68,3.7665
2008-11-18,3.7795,3.8672,3.7792,3.8185
2008-11-19,3.8041,3.8687,3.7641,3.835
2008-11-20,3.8295,3.8631,3.8095,3.8095
2008-11-21,3.8238,3.8914,3.7865,3.8788
2008-11-24,3.8732,3.8905,3.834,3.8411
2008-11-25,3.8463,3.8486,3.7679,3.7863
2008-11-26,3.793,3.8053,3.7509,3.7548
2008-11-27,3.7623,3.7958,3.7337,3.754
2008-11-28,3.7573,3.7889,3.7504,3.7776
2008-12-01,3.7785,3.8694,3.7718,3.7912
2008-12-02,3.8159,3.8608,3.8097,3.8447
2008-12-03,3.8482,3.865,3.8216,3.8488
2008-12-04,3.8533,3.9022,3.8391,3.8467
2008-12-05,3.8729,3.8953,3.8566,3.8933
2008-12-08,3.8638,3.9268,3.8385,3.8978
2008-12-09,3.8925,3.9379,3.8825,3.9193
2008-12-10,3.9108,3.9689,3.9086,3.9483
2008-12-11,3.9382,3.984,3.8445,3.8539
2008-12-12,3.8859,3.972,3.8834,3.9326
2008-12-15,3.9223,4.0068,3.9139,3.9734
2008-12-16,3.9746,4.0939,3.9736,4.0725
2008-12-17,4.0509,4.1261,4.0446,4.0922
2008-12-18,4.107,4.1851,4.075,4.0858
2008-12-19,4.1035,4.1385,4.0575,4.1285
2008-12-22,4.1048,4.1217,4.0661,4.1217
2008-12-23,4.1258,4.1282,4.08,4.0913
2008-12-29,4.0664,4.1991,4.0659,4.1306
2008-12-30,4.1052,4.1769,4.1018,4.1736
2008-12-31,4.1641,4.1799,4.0723,4.0992
2009-01-05,4.1506,4.1514,4.082,4.0879
2009-01-06,4.0851,4.1053,3.9304,3.9615
2009-01-07,3.9442,4.0279,3.8768,3.9964
2009-01-08,4.0158,4.081,4.001,4.0347
2009-01-09,4.029,4.0777,4.0091,4.0296
2009-01-12,4.0227,4.1529,4.0106,4.1448
2009-01-13,4.1372,4.1662,4.0884,4.1453
2009-01-14,4.1069,4.1869,4.1063,4.1585
2009-01-15,4.1675,4.2423,4.1675,4.2126
2009-01-16,4.1648,4.2899,4.133,4.288
2009-01-19,4.2637,4.3444,4.2378,4.2978
2009-01-20,4.3125,4.3821,4.3078,4.3516
2009-01-21,4.3428,4.3496,4.2846,4.3284
2009-01-22,4.2825,4.3756,4.2817,4.369
2009-01-23,4.366,4.4651,4.366,4.3999
2009-01-26,4.4054,4.416,4.3082,4.3905
2009-01-27,4.345,4.4116,4.3008,4.3739
2009-01-28,4.3781,4.4014,4.3234,4.3504
2009-01-29,4.3423,4.4012,4.3376,4.3893
2009-01-30,4.3937,4.4725,4.3937,4.4478
2009-02-02,4.4445,4.4952,4.412,4.4727
2009-02-03,4.4736,4.6264,4.456,4.6264
2009-02-04,4.5961,4.6964,4.5925,4.6582
2009-02-05,4.6641,4.6735,4.6002,4.6023
2009-02-06,4.5961,4.6217,4.5165,4.5298
